"year","month","scenario","measure","x","y","value"
2070,"feb","B1","runoff",-122.25,47.25,22.4941
2070,"feb","B1","runoff",-121.75,47.25,54.0154
2070,"feb","B1","runoff",-121.25,47.25,31.171
2070,"feb","B1","runoff",-120.75,47.25,14.9256
2070,"feb","B1","runoff",-120.25,47.25,5.91642
2070,"feb","B1","runoff",-119.75,47.25,2.45719
2070,"feb","B1","runoff",-119.25,47.25,2.6066
2070,"feb","B1","runoff",-118.75,47.25,3.1819
2070,"feb","B1","runoff",-118.25,47.25,4.37249
2070,"feb","B1","runoff",-117.75,47.25,8.914
2070,"feb","B1","runoff",-117.25,47.25,11.161
2070,"feb","B1","runoff",-123.75,46.75,66.4829
2070,"feb","B1","runoff",-123.25,46.75,45.7759
2070,"feb","B1","runoff",-122.75,46.75,33.6478
2070,"feb","B1","runoff",-122.25,46.75,45.4151
2070,"feb","B1","runoff",-121.75,46.75,46.326
2070,"feb","B1","runoff",-121.25,46.75,18.3286
2070,"feb","B1","runoff",-120.75,46.75,7.80421
2070,"feb","B1","runoff",-120.25,46.75,2.85048
2070,"feb","B1","runoff",-119.75,46.75,1.96522
2070,"feb","B1","runoff",-119.25,46.75,1.72368
2070,"feb","B1","runoff",-118.75,46.75,2.95492
2070,"feb","B1","runoff",-118.25,46.75,6.11236
2070,"feb","B1","runoff",-117.75,46.75,7.72136
2070,"feb","B1","runoff",-117.25,46.75,11.1681
2070,"feb","B1","runoff",-123.25,46.25,57.2487
2070,"feb","B1","runoff",-122.75,46.25,46.5197
2070,"feb","B1","runoff",-122.25,46.25,144.006
2070,"feb","B1","runoff",-121.75,46.25,73.7295
2070,"feb","B1","runoff",-121.25,46.25,19.8223
2070,"feb","B1","runoff",-120.75,46.25,7.16784
2070,"feb","B1","runoff",-120.25,46.25,3.39928
2070,"feb","B1","runoff",-119.75,46.25,2.38156
2070,"feb","B1","runoff",-119.25,46.25,1.84054
2070,"feb","B1","runoff",-118.75,46.25,3.73151
2070,"feb","B1","runoff",-118.25,46.25,11.6755
2070,"feb","B1","runoff",-117.75,46.25,18.5573
2070,"feb","B1","runoff",-117.25,46.25,7.23146
2070,"feb","B1","runoff",-123.75,45.75,85.855
2070,"feb","B1","runoff",-123.25,45.75,52.3223
2070,"feb","B1","runoff",-122.75,45.75,33.853
2070,"feb","B1","runoff",-122.25,45.75,100.684
2070,"feb","B1","runoff",-121.75,45.75,53.3457
2070,"feb","B1","runoff",-121.25,45.75,16.0145
2070,"feb","B1","runoff",-120.75,45.75,7.92187
2070,"feb","B1","runoff",-120.25,45.75,4.06127
2070,"feb","B1","runoff",-119.75,45.75,2.49339
2070,"feb","B1","runoff",-119.25,45.75,4.46173
2070,"feb","B1","runoff",-118.75,45.75,2.55993
2070,"feb","B1","runoff",-118.25,45.75,5.57492
2070,"feb","B1","runoff",-117.75,45.75,4.606
2070,"feb","B1","runoff",-117.25,45.75,2.07759
2070,"feb","B1","runoff",-123.75,45.25,62.6239
2070,"feb","B1","runoff",-123.25,45.25,44.47
2070,"feb","B1","runoff",-122.75,45.25,30.5529
2070,"feb","B1","runoff",-122.25,45.25,41.0806
2070,"feb","B1","runoff",-121.75,45.25,42.8418
2070,"feb","B1","runoff",-121.25,45.25,8.52009
2070,"feb","B1","runoff",-120.75,45.25,3.67535
2070,"feb","B1","runoff",-120.25,45.25,3.71444
2070,"feb","B1","runoff",-119.75,45.25,3.60206
2070,"feb","B1","runoff",-119.25,45.25,7.02644
2070,"feb","B1","runoff",-118.75,45.25,3.1577
2070,"feb","B1","runoff",-118.25,45.25,3.5849
2070,"feb","B1","runoff",-117.75,45.25,3.75434
2070,"feb","B1","runoff",-117.25,45.25,4.09902
2070,"feb","B1","runoff",-123.75,44.75,67.9158
2070,"feb","B1","runoff",-123.25,44.75,44.6914
2070,"feb","B1","runoff",-122.75,44.75,53.7227
2070,"feb","B1","runoff",-122.25,44.75,40.4019
2070,"feb","B1","runoff",-121.75,44.75,27.8481
2070,"feb","B1","runoff",-121.25,44.75,14.3672
2070,"feb","B1","runoff",-120.75,44.75,5.61297
2070,"feb","B1","runoff",-120.25,44.75,3.35352
2070,"feb","B1","runoff",-119.75,44.75,3.90686
2070,"feb","B1","runoff",-119.25,44.75,5.38415
2070,"feb","B1","runoff",-118.75,44.75,3.16364
2070,"feb","B1","runoff",-118.25,44.75,2.78884
2070,"feb","B1","runoff",-117.75,44.75,1.39191
2070,"feb","B1","runoff",-117.25,44.75,3.92103
2070,"feb","B1","runoff",-123.75,44.25,61.9257
2070,"feb","B1","runoff",-123.25,44.25,42.9192
2070,"feb","B1","runoff",-122.75,44.25,46.3266
2070,"feb","B1","runoff",-122.25,44.25,27.3677
2070,"feb","B1","runoff",-121.75,44.25,19.6124
2070,"feb","B1","runoff",-121.25,44.25,6.55618
2070,"feb","B1","runoff",-120.75,44.25,4.12924
2070,"feb","B1","runoff",-120.25,44.25,4.2744
2070,"feb","B1","runoff",-119.75,44.25,3.94274
2070,"feb","B1","runoff",-119.25,44.25,4.61141
2070,"feb","B1","runoff",-118.75,44.25,3.11255
2070,"feb","B1","runoff",-118.25,44.25,2.89554
2070,"feb","B1","runoff",-117.75,44.25,1.24611
2070,"feb","B1","runoff",-117.25,44.25,1.78665
2070,"feb","B1","runoff",-123.75,43.75,43.3021
2070,"feb","B1","runoff",-123.25,43.75,35.6364
2070,"feb","B1","runoff",-122.75,43.75,31.659
2070,"feb","B1","runoff",-122.25,43.75,20.6695
2070,"feb","B1","runoff",-121.75,43.75,13.1365
2070,"feb","B1","runoff",-121.25,43.75,6.54449
2070,"feb","B1","runoff",-120.75,43.75,4.03034
2070,"feb","B1","runoff",-120.25,43.75,2.97544
2070,"feb","B1","runoff",-119.75,43.75,3.67225
2070,"feb","B1","runoff",-119.25,43.75,4.27105
2070,"feb","B1","runoff",-118.75,43.75,2.15229
2070,"feb","B1","runoff",-118.25,43.75,1.1887
2070,"feb","B1","runoff",-117.75,43.75,1.02238
2070,"feb","B1","runoff",-117.25,43.75,0.78876
2070,"feb","B1","runoff",-124.25,43.25,51.0495
2070,"feb","B1","runoff",-123.75,43.25,36.4218
2070,"feb","B1","runoff",-123.25,43.25,24.9831
2070,"feb","B1","runoff",-122.75,43.25,31.434
2070,"feb","B1","runoff",-122.25,43.25,18.2475
2070,"feb","B1","runoff",-121.75,43.25,11.0654
2070,"feb","B1","runoff",-121.25,43.25,5.14874
2070,"feb","B1","runoff",-120.75,43.25,5.20118
2070,"feb","B1","runoff",-118.25,43.25,0.91324
2070,"feb","B1","runoff",-117.75,43.25,0.81701
2070,"feb","B1","runoff",-117.25,43.25,1.0299
2070,"feb","B1","runoff",-124.25,42.75,63.7212
2070,"feb","B1","runoff",-123.75,42.75,52.9352
2070,"feb","B1","runoff",-123.25,42.75,36.1097
2070,"feb","B1","runoff",-122.75,42.75,33.4562
2070,"feb","B1","runoff",-122.25,42.75,17.8365
2070,"feb","B1","runoff",-121.75,42.75,13.0421
2070,"feb","B1","runoff",-121.25,42.75,7.00775
2070,"feb","B1","runoff",-120.75,42.75,7.00244
2070,"feb","B1","runoff",-118.25,42.75,1.21982
2070,"feb","B1","runoff",-117.75,42.75,0.40277
2070,"feb","B1","runoff",-117.25,42.75,0.90401
2070,"feb","B1","runoff",-124.25,42.25,71.095
2070,"feb","B1","runoff",-123.75,42.25,59.962
2070,"feb","B1","runoff",-123.25,42.25,32.5814
2070,"feb","B1","runoff",-122.75,42.25,15.1691
2070,"feb","B1","runoff",-122.25,42.25,14.7255
2070,"feb","B1","runoff",-121.75,42.25,6.33047
2070,"feb","B1","runoff",-121.25,42.25,7.72158
2070,"feb","B1","runoff",-120.75,42.25,5.89106
2070,"feb","B1","runoff",-120.25,42.25,6.19973
2070,"feb","B1","runoff",-117.75,42.25,0.64782
2070,"feb","B1","runoff",-117.25,42.25,0.81834
2030,"jan","B1","runoff",-122.25,48.75,42.855
2030,"jan","B1","runoff",-121.75,48.75,40.2349
2030,"jan","B1","runoff",-121.25,48.75,10.1764
2030,"jan","B1","runoff",-120.75,48.75,1.2771
2030,"jan","B1","runoff",-120.25,48.75,1.05499
2030,"jan","B1","runoff",-119.75,48.75,0.63097
2030,"jan","B1","runoff",-119.25,48.75,0.36664
2030,"jan","B1","runoff",-118.75,48.75,0.30503
2030,"jan","B1","runoff",-118.25,48.75,0.75698
2030,"jan","B1","runoff",-117.75,48.75,1.21636
2030,"jan","B1","runoff",-117.25,48.75,1.9351
2030,"jan","B1","runoff",-122.25,48.25,25.0685
2030,"jan","B1","runoff",-121.75,48.25,52.0604
2030,"jan","B1","runoff",-121.25,48.25,15.1398
2030,"jan","B1","runoff",-120.75,48.25,3.93056
2030,"jan","B1","runoff",-120.25,48.25,2.46324
2030,"jan","B1","runoff",-119.75,48.25,1.22718
2030,"jan","B1","runoff",-119.25,48.25,0.55853
2030,"jan","B1","runoff",-118.75,48.25,0.58834
2030,"jan","B1","runoff",-118.25,48.25,1.5182
2030,"jan","B1","runoff",-117.75,48.25,2.81175
2030,"jan","B1","runoff",-117.25,48.25,3.17268
2030,"jan","B1","runoff",-124.25,47.75,143.582
2030,"jan","B1","runoff",-123.75,47.75,209.334
2030,"jan","B1","runoff",-123.25,47.75,69.4053
2030,"jan","B1","runoff",-122.25,47.75,19.2218
2030,"jan","B1","runoff",-121.75,47.75,56.118
2030,"jan","B1","runoff",-121.25,47.75,24.8836
2030,"jan","B1","runoff",-120.75,47.75,8.36741
2030,"jan","B1","runoff",-120.25,47.75,3.52715
2030,"jan","B1","runoff",-119.75,47.75,0.80762
2030,"jan","B1","runoff",-119.25,47.75,0.96512
2030,"jan","B1","runoff",-118.75,47.75,1.07206
2030,"jan","B1","runoff",-118.25,47.75,1.37561
2030,"jan","B1","runoff",-117.75,47.75,3.91683
2030,"jan","B1","runoff",-117.25,47.75,6.2606
2030,"jan","B1","runoff",-123.75,47.25,160.492
2030,"jan","B1","runoff",-123.25,47.25,98.9446
2030,"jan","B1","runoff",-122.75,47.25,38.7098
2030,"jan","B1","runoff",-122.25,47.25,28.3768
2030,"jan","B1","runoff",-121.75,47.25,50.0402
2030,"jan","B1","runoff",-121.25,47.25,13.9357
2030,"jan","B1","runoff",-120.75,47.25,7.33633
2030,"jan","B1","runoff",-120.25,47.25,2.63488
2030,"jan","B1","runoff",-119.75,47.25,1.14267
2030,"jan","B1","runoff",-119.25,47.25,1.30005
2030,"jan","B1","runoff",-118.75,47.25,1.5871
2030,"jan","B1","runoff",-118.25,47.25,1.82345
2030,"jan","B1","runoff",-117.75,47.25,6.02246
2030,"jan","B1","runoff",-117.25,47.25,7.55356
2030,"jan","B1","runoff",-123.75,46.75,74.5122
2030,"jan","B1","runoff",-123.25,46.75,54.5436
2030,"jan","B1","runoff",-122.75,46.75,40.5464
2030,"jan","B1","runoff",-122.25,46.75,54.1796
2030,"jan","B1","runoff",-121.75,46.75,41.0054
2030,"jan","B1","runoff",-121.25,46.75,9.38631
2030,"jan","B1","runoff",-120.75,46.75,5.06578
2030,"jan","B1","runoff",-120.25,46.75,1.52377
2030,"jan","B1","runoff",-119.75,46.75,1.83681
2030,"jan","B1","runoff",-119.25,46.75,1.56633
2030,"jan","B1","runoff",-118.75,46.75,2.45402
2030,"jan","B1","runoff",-118.25,46.75,5.19564
2030,"jan","B1","runoff",-117.75,46.75,7.11884
2030,"jan","B1","runoff",-117.25,46.75,8.92106
2030,"jan","B1","runoff",-123.25,46.25,67.6902
2030,"jan","B1","runoff",-122.75,46.25,54.3879
2030,"jan","B1","runoff",-122.25,46.25,134.971
2030,"jan","B1","runoff",-121.75,46.25,61.07
2030,"jan","B1","runoff",-121.25,46.25,15.5296
2030,"jan","B1","runoff",-120.75,46.25,5.11353
2030,"jan","B1","runoff",-120.25,46.25,3.00964
2030,"jan","B1","runoff",-119.75,46.25,2.36336
2030,"jan","B1","runoff",-119.25,46.25,1.81067
2030,"jan","B1","runoff",-118.75,46.25,3.46144
2030,"jan","B1","runoff",-118.25,46.25,9.96255
2030,"jan","B1","runoff",-117.75,46.25,14.3173
2030,"jan","B1","runoff",-117.25,46.25,6.07507
2030,"jan","B1","runoff",-123.75,45.75,102.504
2030,"jan","B1","runoff",-123.25,45.75,60.4585
2030,"jan","B1","runoff",-122.75,45.75,39.9081
2030,"jan","B1","runoff",-122.25,45.75,112.267
2030,"jan","B1","runoff",-121.75,45.75,49.3582
2030,"jan","B1","runoff",-121.25,45.75,14.9163
2030,"jan","B1","runoff",-120.75,45.75,6.59033
2030,"jan","B1","runoff",-120.25,45.75,3.73772
2030,"jan","B1","runoff",-119.75,45.75,2.78209
2030,"jan","B1","runoff",-119.25,45.75,4.72239
2030,"jan","B1","runoff",-118.75,45.75,2.56536
2030,"jan","B1","runoff",-118.25,45.75,4.42505
2030,"jan","B1","runoff",-117.75,45.75,2.10579
2030,"jan","B1","runoff",-117.25,45.75,1.09087
2030,"jan","B1","runoff",-123.75,45.25,79.5583
2030,"jan","B1","runoff",-123.25,45.25,52.1329
2030,"jan","B1","runoff",-122.75,45.25,35.9675
2030,"jan","B1","runoff",-122.25,45.25,49.5551
2030,"jan","B1","runoff",-121.75,45.25,38.6004
2030,"jan","B1","runoff",-121.25,45.25,8.37645
2030,"jan","B1","runoff",-120.75,45.25,3.19351
2030,"jan","B1","runoff",-120.25,45.25,3.04022
2030,"jan","B1","runoff",-119.75,45.25,3.48958
2030,"jan","B1","runoff",-119.25,45.25,5.73478
2030,"jan","B1","runoff",-118.75,45.25,1.97451
2030,"jan","B1","runoff",-118.25,45.25,1.99941
2030,"jan","B1","runoff",-117.75,45.25,1.81822
2030,"jan","B1","runoff",-117.25,45.25,0.99259
2030,"jan","B1","runoff",-123.75,44.75,87.4149
2030,"jan","B1","runoff",-123.25,44.75,55.742
2030,"jan","B1","runoff",-122.75,44.75,64.004
2030,"jan","B1","runoff",-122.25,44.75,43.0929
2030,"jan","B1","runoff",-121.75,44.75,25.6981
2030,"jan","B1","runoff",-121.25,44.75,13.3048
2030,"jan","B1","runoff",-120.75,44.75,4.91943
2030,"jan","B1","runoff",-120.25,44.75,2.84903
2030,"jan","B1","runoff",-119.75,44.75,3.94659
2030,"jan","B1","runoff",-119.25,44.75,5.86432
2030,"jan","B1","runoff",-118.75,44.75,1.77703
2030,"jan","B1","runoff",-118.25,44.75,0.89645
2030,"jan","B1","runoff",-117.75,44.75,0.57662
2030,"jan","B1","runoff",-117.25,44.75,1.24185
2030,"jan","B1","runoff",-123.75,44.25,80.4939
2030,"jan","B1","runoff",-123.25,44.25,57.1458
2030,"jan","B1","runoff",-122.75,44.25,58.785
2030,"jan","B1","runoff",-122.25,44.25,29.6464
2030,"jan","B1","runoff",-121.75,44.25,16.7152
2030,"jan","B1","runoff",-121.25,44.25,6.12206
2030,"jan","B1","runoff",-120.75,44.25,3.60229
2030,"jan","B1","runoff",-120.25,44.25,3.24419
2030,"jan","B1","runoff",-119.75,44.25,3.87219
2030,"jan","B1","runoff",-119.25,44.25,4.30699
2030,"jan","B1","runoff",-118.75,44.25,1.6863
2030,"jan","B1","runoff",-118.25,44.25,1.26866
2030,"jan","B1","runoff",-117.75,44.25,0.54265
2030,"jan","B1","runoff",-117.25,44.25,0.92324
2030,"jan","B1","runoff",-123.75,43.75,56.0747
2030,"jan","B1","runoff",-123.25,43.75,47.7894
2030,"jan","B1","runoff",-122.75,43.75,39.8528
2030,"jan","B1","runoff",-122.25,43.75,20.847
2030,"jan","B1","runoff",-121.75,43.75,12.7795
2030,"jan","B1","runoff",-121.25,43.75,5.78163
2030,"jan","B1","runoff",-120.75,43.75,3.6107
2030,"jan","B1","runoff",-120.25,43.75,2.88655
2030,"jan","B1","runoff",-119.75,43.75,3.52647
2030,"jan","B1","runoff",-119.25,43.75,3.77302
2030,"jan","B1","runoff",-118.75,43.75,1.26504
2030,"jan","B1","runoff",-118.25,43.75,0.83228
2030,"jan","B1","runoff",-117.75,43.75,0.87939
2030,"jan","B1","runoff",-117.25,43.75,0.73067
2030,"jan","B1","runoff",-124.25,43.25,69.5676
2030,"jan","B1","runoff",-123.75,43.25,48.6671
2030,"jan","B1","runoff",-123.25,43.25,33.876
2030,"jan","B1","runoff",-122.75,43.25,40.702
2030,"jan","B1","runoff",-122.25,43.25,15.5599
2030,"jan","B1","runoff",-121.75,43.25,10.792
2030,"jan","B1","runoff",-121.25,43.25,5.14604
2030,"jan","B1","runoff",-120.75,43.25,4.93278
2030,"jan","B1","runoff",-118.25,43.25,0.81144
2030,"jan","B1","runoff",-117.75,43.25,0.75772
2030,"jan","B1","runoff",-117.25,43.25,0.90295
2030,"jan","B1","runoff",-124.25,42.75,84.9433
2030,"jan","B1","runoff",-123.75,42.75,64.829
2030,"jan","B1","runoff",-123.25,42.75,39.8533
2030,"jan","B1","runoff",-122.75,42.75,38.82
2030,"jan","B1","runoff",-122.25,42.75,13.8926
2030,"jan","B1","runoff",-121.75,42.75,13.9059
2030,"jan","B1","runoff",-121.25,42.75,5.75507
2030,"jan","B1","runoff",-120.75,42.75,4.89346
2030,"jan","B1","runoff",-118.25,42.75,0.98969
2030,"jan","B1","runoff",-117.75,42.75,0.45968
2030,"jan","B1","runoff",-117.25,42.75,0.91398
2030,"jan","B1","runoff",-124.25,42.25,100.137
2030,"jan","B1","runoff",-123.75,42.25,78.4727
2030,"jan","B1","runoff",-123.25,42.25,38.9818
2030,"jan","B1","runoff",-122.75,42.25,18.0946
2030,"jan","B1","runoff",-122.25,42.25,13.8749
2030,"jan","B1","runoff",-121.75,42.25,6.21726
2030,"jan","B1","runoff",-121.25,42.25,6.8681
2030,"jan","B1","runoff",-120.75,42.25,5.13915
2030,"jan","B1","runoff",-120.25,42.25,5.67648
2030,"jan","B1","runoff",-117.75,42.25,0.72619
2030,"jan","B1","runoff",-117.25,42.25,0.90537
2070,"jan","B1","runoff",-122.25,48.75,48.7863
2070,"jan","B1","runoff",-121.75,48.75,52.1816
2070,"jan","B1","runoff",-121.25,48.75,15.0369
2070,"jan","B1","runoff",-120.75,48.75,3.32287
2070,"jan","B1","runoff",-120.25,48.75,2.39541
2070,"jan","B1","runoff",-119.75,48.75,1.68725
2070,"jan","B1","runoff",-119.25,48.75,0.99099
2070,"jan","B1","runoff",-118.75,48.75,0.89944
2070,"jan","B1","runoff",-118.25,48.75,1.77809
2070,"jan","B1","runoff",-117.75,48.75,3.1887
2070,"jan","B1","runoff",-117.25,48.75,4.70201
2070,"jan","B1","runoff",-122.25,48.25,27.7363
2070,"jan","B1","runoff",-121.75,48.25,60.2882
2070,"jan","B1","runoff",-121.25,48.25,21.8139
2070,"jan","B1","runoff",-120.75,48.25,7.73777
2070,"jan","B1","runoff",-120.25,48.25,4.82182
2070,"jan","B1","runoff",-119.75,48.25,2.64013
2070,"jan","B1","runoff",-119.25,48.25,1.65147
2070,"jan","B1","runoff",-118.75,48.25,1.4473
2070,"jan","B1","runoff",-118.25,48.25,3.70594
2070,"jan","B1","runoff",-117.75,48.25,6.77754
2070,"jan","B1","runoff",-117.25,48.25,8.2999
2070,"jan","B1","runoff",-124.25,47.75,193.516
2070,"jan","B1","runoff",-123.75,47.75,295.544
2070,"jan","B1","runoff",-123.25,47.75,101.285
2070,"jan","B1","runoff",-122.25,47.75,21.7702
2070,"jan","B1","runoff",-121.75,47.75,67.3824
2070,"jan","B1","runoff",-121.25,47.75,52.7622
2070,"jan","B1","runoff",-120.75,47.75,13.5545
2070,"jan","B1","runoff",-120.25,47.75,5.91598
2070,"jan","B1","runoff",-119.75,47.75,2.27634
2070,"jan","B1","runoff",-119.25,47.75,1.94543
2070,"jan","B1","runoff",-118.75,47.75,2.23894
2070,"jan","B1","runoff",-118.25,47.75,3.02358
2070,"jan","B1","runoff",-117.75,47.75,6.4349
2070,"jan","B1","runoff",-117.25,47.75,9.16469
2070,"jan","B1","runoff",-123.75,47.25,208.625
2070,"jan","B1","runoff",-123.25,47.25,118.404
2070,"jan","B1","runoff",-122.75,47.25,44.1128
2070,"jan","B1","runoff",-122.25,47.25,31.6643
2070,"jan","B1","runoff",-121.75,47.25,62.0497
2070,"jan","B1","runoff",-121.25,47.25,27.9904
2070,"jan","B1","runoff",-120.75,47.25,11.8249
2070,"jan","B1","runoff",-120.25,47.25,4.09384
2070,"jan","B1","runoff",-119.75,47.25,1.55391
2070,"jan","B1","runoff",-119.25,47.25,1.59872
2070,"jan","B1","runoff",-118.75,47.25,2.23691
2070,"jan","B1","runoff",-118.25,47.25,3.1117
2070,"jan","B1","runoff",-117.75,47.25,6.50885
2070,"jan","B1","runoff",-117.25,47.25,8.57636
2070,"jan","B1","runoff",-123.75,46.75,85.7651
2070,"jan","B1","runoff",-123.25,46.75,60.9011
2070,"jan","B1","runoff",-122.75,46.75,43.9589
2070,"jan","B1","runoff",-122.25,46.75,56.5146
2070,"jan","B1","runoff",-121.75,46.75,48.6202
2070,"jan","B1","runoff",-121.25,46.75,16.6392
2070,"jan","B1","runoff",-120.75,46.75,6.62719
2070,"jan","B1","runoff",-120.25,46.75,1.97478
2070,"jan","B1","runoff",-119.75,46.75,1.75713
2070,"jan","B1","runoff",-119.25,46.75,1.46814
2070,"jan","B1","runoff",-118.75,46.75,2.26239
2070,"jan","B1","runoff",-118.25,46.75,4.5058
2070,"jan","B1","runoff",-117.75,46.75,6.35255
2070,"jan","B1","runoff",-117.25,46.75,8.68915
2070,"jan","B1","runoff",-123.25,46.25,72.7058
2070,"jan","B1","runoff",-122.75,46.25,57.2175
2070,"jan","B1","runoff",-122.25,46.25,163.853
2070,"jan","B1","runoff",-121.75,46.25,71.285
2070,"jan","B1","runoff",-121.25,46.25,20.3789
2070,"jan","B1","runoff",-120.75,46.25,6.11153
2070,"jan","B1","runoff",-120.25,46.25,2.79976
2070,"jan","B1","runoff",-119.75,46.25,2.25077
2070,"jan","B1","runoff",-119.25,46.25,1.69971
2070,"jan","B1","runoff",-118.75,46.25,3.07059
2070,"jan","B1","runoff",-118.25,46.25,8.97962
2070,"jan","B1","runoff",-117.75,46.25,16.2858
2070,"jan","B1","runoff",-117.25,46.25,5.81527
2070,"jan","B1","runoff",-123.75,45.75,111.747
2070,"jan","B1","runoff",-123.25,45.75,62.6169
2070,"jan","B1","runoff",-122.75,45.75,42.7013
2070,"jan","B1","runoff",-122.25,45.75,113.768
2070,"jan","B1","runoff",-121.75,45.75,54.3846
2070,"jan","B1","runoff",-121.25,45.75,14.8075
2070,"jan","B1","runoff",-120.75,45.75,6.51449
2070,"jan","B1","runoff",-120.25,45.75,3.52718
2070,"jan","B1","runoff",-119.75,45.75,2.64771
2070,"jan","B1","runoff",-119.25,45.75,4.40146
2070,"jan","B1","runoff",-118.75,45.75,2.17446
2070,"jan","B1","runoff",-118.25,45.75,3.96885
2070,"jan","B1","runoff",-117.75,45.75,3.0457
2070,"jan","B1","runoff",-117.25,45.75,1.46797
2070,"jan","B1","runoff",-123.75,45.25,84.6019
2070,"jan","B1","runoff",-123.25,45.25,55.3325
2070,"jan","B1","runoff",-122.75,45.25,38.7144
2070,"jan","B1","runoff",-122.25,45.25,48.6021
2070,"jan","B1","runoff",-121.75,45.25,45.2118
2070,"jan","B1","runoff",-121.25,45.25,8.06365
2070,"jan","B1","runoff",-120.75,45.25,3.00835
2070,"jan","B1","runoff",-120.25,45.25,2.82763
2070,"jan","B1","runoff",-119.75,45.25,2.92749
2070,"jan","B1","runoff",-119.25,45.25,4.90434
2070,"jan","B1","runoff",-118.75,45.25,1.89989
2070,"jan","B1","runoff",-118.25,45.25,2.03303
2070,"jan","B1","runoff",-117.75,45.25,2.30344
2070,"jan","B1","runoff",-117.25,45.25,1.75295
2070,"jan","B1","runoff",-123.75,44.75,89.1664
2070,"jan","B1","runoff",-123.25,44.75,59.4726
2070,"jan","B1","runoff",-122.75,44.75,64.8356
2070,"jan","B1","runoff",-122.25,44.75,43.554
2070,"jan","B1","runoff",-121.75,44.75,26.9963
2070,"jan","B1","runoff",-121.25,44.75,12.0927
2070,"jan","B1","runoff",-120.75,44.75,4.70406
2070,"jan","B1","runoff",-120.25,44.75,2.67212
2070,"jan","B1","runoff",-119.75,44.75,3.39114
2070,"jan","B1","runoff",-119.25,44.75,5.01745
2070,"jan","B1","runoff",-118.75,44.75,2.19263
2070,"jan","B1","runoff",-118.25,44.75,1.52881
2070,"jan","B1","runoff",-117.75,44.75,0.78445
2070,"jan","B1","runoff",-117.25,44.75,1.82729
2070,"jan","B1","runoff",-123.75,44.25,84.2985
2070,"jan","B1","runoff",-123.25,44.25,60.6828
2070,"jan","B1","runoff",-122.75,44.25,58.5399
2070,"jan","B1","runoff",-122.25,44.25,29.4473
2070,"jan","B1","runoff",-121.75,44.25,17.5889
2070,"jan","B1","runoff",-121.25,44.25,5.37791
2070,"jan","B1","runoff",-120.75,44.25,3.45299
2070,"jan","B1","runoff",-120.25,44.25,3.39362
2070,"jan","B1","runoff",-119.75,44.25,3.30461
2070,"jan","B1","runoff",-119.25,44.25,3.92952
2070,"jan","B1","runoff",-118.75,44.25,1.92376
2070,"jan","B1","runoff",-118.25,44.25,1.71375
2070,"jan","B1","runoff",-117.75,44.25,0.68828
2070,"jan","B1","runoff",-117.25,44.25,0.92732
2070,"jan","B1","runoff",-123.75,43.75,59.272
2070,"jan","B1","runoff",-123.25,43.75,50.7225
2070,"jan","B1","runoff",-122.75,43.75,39.8552
2070,"jan","B1","runoff",-122.25,43.75,21.34
2070,"jan","B1","runoff",-121.75,43.75,12.7902
2070,"jan","B1","runoff",-121.25,43.75,5.87324
2070,"jan","B1","runoff",-120.75,43.75,3.38081
2070,"jan","B1","runoff",-120.25,43.75,2.44313
2070,"jan","B1","runoff",-119.75,43.75,3.19028
2070,"jan","B1","runoff",-119.25,43.75,3.54407
2070,"jan","B1","runoff",-118.75,43.75,1.2791
2070,"jan","B1","runoff",-118.25,43.75,0.82325
2070,"jan","B1","runoff",-117.75,43.75,0.82892
2070,"jan","B1","runoff",-117.25,43.75,0.74369
2070,"jan","B1","runoff",-124.25,43.25,72.1743
2070,"jan","B1","runoff",-123.75,43.25,50.4916
2070,"jan","B1","runoff",-123.25,43.25,35.2146
2070,"jan","B1","runoff",-122.75,43.25,39.7637
2070,"jan","B1","runoff",-122.25,43.25,16.7435
2070,"jan","B1","runoff",-121.75,43.25,10.6726
2070,"jan","B1","runoff",-121.25,43.25,4.95656
2070,"jan","B1","runoff",-120.75,43.25,4.60269
2070,"jan","B1","runoff",-118.25,43.25,0.80336
2070,"jan","B1","runoff",-117.75,43.25,0.72438
2070,"jan","B1","runoff",-117.25,43.25,0.88026
2070,"jan","B1","runoff",-124.25,42.75,88.3891
2070,"jan","B1","runoff",-123.75,42.75,66.6892
2070,"jan","B1","runoff",-123.25,42.75,39.1347
2070,"jan","B1","runoff",-122.75,42.75,36.93
2070,"jan","B1","runoff",-122.25,42.75,14.179
2070,"jan","B1","runoff",-121.75,42.75,12.1542
2070,"jan","B1","runoff",-121.25,42.75,5.39831
2070,"jan","B1","runoff",-120.75,42.75,5.3196
2070,"jan","B1","runoff",-118.25,42.75,1.0599
2070,"jan","B1","runoff",-117.75,42.75,0.45434
2070,"jan","B1","runoff",-117.25,42.75,0.99479
2070,"jan","B1","runoff",-124.25,42.25,98.844
2070,"jan","B1","runoff",-123.75,42.25,77.2942
2070,"jan","B1","runoff",-123.25,42.25,35.6227
2070,"jan","B1","runoff",-122.75,42.25,16.0666
2070,"jan","B1","runoff",-122.25,42.25,11.6815
2070,"jan","B1","runoff",-121.75,42.25,5.14201
2070,"jan","B1","runoff",-121.25,42.25,5.7731
2070,"jan","B1","runoff",-120.75,42.25,4.31725
2070,"jan","B1","runoff",-120.25,42.25,4.83884
2070,"jan","B1","runoff",-117.75,42.25,0.68528
2070,"jan","B1","runoff",-117.25,42.25,0.92361
