GeoID,GeoName,GeoScale,Year,OceanSect_ID,OceanSector,Employment,GrossReceipts,Data_Flags
13039,Camden County,County,2009,4,Ship and Boat Building,-9999,-9999,D
13039,Camden County,County,2010,4,Ship and Boat Building,0,0,G
13039,Camden County,County,2011,4,Ship and Boat Building,0,0,NULL
13039,Camden County,County,2012,4,Ship and Boat Building,0,0,GZ
13039,Camden County,County,2013,4,Ship and Boat Building,0,0,Z
13039,Camden County,County,2014,4,Ship and Boat Building,0,0,Z
13039,Camden County,County,2005,5,Tourism and Recreation,8,1307000,G
13039,Camden County,County,2006,5,Tourism and Recreation,-9999,-9999,D
13039,Camden County,County,2007,5,Tourism and Recreation,-9999,-9999,D
13039,Camden County,County,2008,5,Tourism and Recreation,8,520000,H
13039,Camden County,County,2009,5,Tourism and Recreation,13,458000,H
13039,Camden County,County,2010,5,Tourism and Recreation,11,457000,H
13039,Camden County,County,2011,5,Tourism and Recreation,10,418000,NULL
13039,Camden County,County,2012,5,Tourism and Recreation,0,0,DDD
13039,Camden County,County,2013,5,Tourism and Recreation,12,615000,G
13039,Camden County,County,2014,5,Tourism and Recreation,12,507000,H-
13039,Camden County,County,2005,6,Marine Transportation,-9999,-9999,D
13039,Camden County,County,2006,6,Marine Transportation,7,175000,G
13039,Camden County,County,2007,6,Marine Transportation,-9999,-9999,D
13039,Camden County,County,2008,6,Marine Transportation,9,154000,H
13039,Camden County,County,2009,6,Marine Transportation,10,234000,H
13039,Camden County,County,2010,6,Marine Transportation,12,887000,G
13039,Camden County,County,2011,6,Marine Transportation,12,478000,NULL
13039,Camden County,County,2012,6,Marine Transportation,13,326000,H
13039,Camden County,County,2013,6,Marine Transportation,8,81000,G
13039,Camden County,County,2014,6,Marine Transportation,6,93000,H-
13039,Camden County,County,2005,9,All Ocean Sectors,33,3110000,H
13039,Camden County,County,2006,9,All Ocean Sectors,32,1148000,H
13039,Camden County,County,2007,9,All Ocean Sectors,38,2670000,G
13039,Camden County,County,2008,9,All Ocean Sectors,35,1456000,H
13039,Camden County,County,2009,9,All Ocean Sectors,42,1369000,H
13039,Camden County,County,2010,9,All Ocean Sectors,41,2016000,G
13039,Camden County,County,2011,9,All Ocean Sectors,41,1622000,NULL
13039,Camden County,County,2012,9,All Ocean Sectors,38,1920000,H
13039,Camden County,County,2013,9,All Ocean Sectors,31,914000,G
13039,Camden County,County,2014,9,All Ocean Sectors,30,970000,G-
13049,Charlton County,County,2005,1,Marine Construction,3,192000,H
13049,Charlton County,County,2006,1,Marine Construction,0,0,H
13049,Charlton County,County,2007,1,Marine Construction,0,0,H
13049,Charlton County,County,2008,1,Marine Construction,3,264000,H
13049,Charlton County,County,2009,1,Marine Construction,0,0,H
13049,Charlton County,County,2010,1,Marine Construction,-9999,-9999,D
13049,Charlton County,County,2011,1,Marine Construction,-9999,-9999,NULL
13049,Charlton County,County,2012,1,Marine Construction,0,0,DDH
13049,Charlton County,County,2013,1,Marine Construction,-9999,-9999,D
13049,Charlton County,County,2014,1,Marine Construction,0,0,DDD
13049,Charlton County,County,2005,2,Living Resources,-9999,-9999,D
13049,Charlton County,County,2006,2,Living Resources,-9999,-9999,D
13049,Charlton County,County,2007,2,Living Resources,0,0,H
13049,Charlton County,County,2008,2,Living Resources,-9999,-9999,D
13049,Charlton County,County,2009,2,Living Resources,-9999,-9999,D
13049,Charlton County,County,2010,2,Living Resources,0,0,Z
13049,Charlton County,County,2011,2,Living Resources,-9999,-9999,NULL
13049,Charlton County,County,2012,2,Living Resources,0,0,GZ
13049,Charlton County,County,2013,2,Living Resources,-9999,-9999,D
13049,Charlton County,County,2014,2,Living Resources,0,0,Z
13049,Charlton County,County,2005,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2006,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2007,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2008,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2009,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2010,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2011,3,Offshore Mineral Resources,0,0,NULL
13049,Charlton County,County,2012,3,Offshore Mineral Resources,0,0,GZ
13049,Charlton County,County,2013,3,Offshore Mineral Resources,0,0,Z
13049,Charlton County,County,2014,3,Offshore Mineral Extraction,0,0,Z
13049,Charlton County,County,2005,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2006,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2007,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2008,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2009,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2010,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2011,4,Ship and Boat Building,0,0,NULL
13049,Charlton County,County,2012,4,Ship and Boat Building,0,0,GZ
13049,Charlton County,County,2013,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2014,4,Ship and Boat Building,0,0,Z
13049,Charlton County,County,2005,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2006,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2007,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2008,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2009,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2010,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2011,5,Tourism and Recreation,0,0,NULL
13049,Charlton County,County,2012,5,Tourism and Recreation,0,0,GZ
13049,Charlton County,County,2013,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2014,5,Tourism and Recreation,0,0,Z
13049,Charlton County,County,2005,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2006,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2007,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2008,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2009,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2010,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2011,6,Marine Transportation,0,0,NULL
13049,Charlton County,County,2012,6,Marine Transportation,0,0,GZ
13049,Charlton County,County,2013,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2014,6,Marine Transportation,0,0,Z
13049,Charlton County,County,2005,9,All Ocean Sectors,4,214000,H
13049,Charlton County,County,2006,9,All Ocean Sectors,4,194000,H
13049,Charlton County,County,2007,9,All Ocean Sectors,4,256000,H
13049,Charlton County,County,2008,9,All Ocean Sectors,5,325000,H
13049,Charlton County,County,2009,9,All Ocean Sectors,4,180000,H
13049,Charlton County,County,2010,9,All Ocean Sectors,-9999,-9999,D
13049,Charlton County,County,2011,9,All Ocean Sectors,-9999,-9999,NULL
13049,Charlton County,County,2012,9,All Ocean Sectors,0,0,DDH
13049,Charlton County,County,2013,9,All Ocean Sectors,-9999,-9999,D
13049,Charlton County,County,2014,9,All Ocean Sectors,0,0,DDD
13051,Chatham County,County,2005,1,Marine Construction,5,227000,G
13051,Chatham County,County,2006,1,Marine Construction,13,564000,G
13051,Chatham County,County,2007,1,Marine Construction,10,879000,G
13051,Chatham County,County,2008,1,Marine Construction,7,957000,G
13051,Chatham County,County,2009,1,Marine Construction,8,1302000,H
13051,Chatham County,County,2010,1,Marine Construction,7,855000,G
13051,Chatham County,County,2011,1,Marine Construction,9,1509000,NULL
13051,Chatham County,County,2012,1,Marine Construction,7,322000,H
13051,Chatham County,County,2013,1,Marine Construction,7,112000,G
13051,Chatham County,County,2014,1,Marine Construction,5,168000,H-
13051,Chatham County,County,2005,2,Living Resources,88,5177000,G
13051,Chatham County,County,2006,2,Living Resources,75,5168000,G
13051,Chatham County,County,2007,2,Living Resources,80,4179000,G
13051,Chatham County,County,2008,2,Living Resources,62,3592000,G
13051,Chatham County,County,2009,2,Living Resources,64,3120000,H
13051,Chatham County,County,2010,2,Living Resources,70,4459000,H
13051,Chatham County,County,2011,2,Living Resources,77,4796000,NULL
13051,Chatham County,County,2012,2,Living Resources,74,5298000,G
13051,Chatham County,County,2013,2,Living Resources,58,3274000,G
13051,Chatham County,County,2014,2,Living Resources,64,4047000,G-
13051,Chatham County,County,2005,3,Offshore Mineral Resources,6,115000,H
13051,Chatham County,County,2006,3,Offshore Mineral Resources,4,86000,G
13051,Chatham County,County,2007,3,Offshore Mineral Resources,7,189000,G
13051,Chatham County,County,2008,3,Offshore Mineral Resources,-9999,-9999,D
13051,Chatham County,County,2009,3,Offshore Mineral Resources,-9999,-9999,D
13051,Chatham County,County,2010,3,Offshore Mineral Resources,-9999,-9999,D
13051,Chatham County,County,2011,3,Offshore Mineral Resources,-9999,-9999,NULL
13051,Chatham County,County,2012,3,Offshore Mineral Resources,0,0,DDD
13051,Chatham County,County,2013,3,Offshore Mineral Resources,-9999,-9999,D
13051,Chatham County,County,2014,3,Offshore Mineral Extraction,5,137000,H-
13051,Chatham County,County,2005,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2006,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2007,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2008,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2009,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2010,4,Ship and Boat Building,0,0,H
13051,Chatham County,County,2011,4,Ship and Boat Building,-9999,-9999,NULL
13051,Chatham County,County,2012,4,Ship and Boat Building,0,0,DDD
13051,Chatham County,County,2013,4,Ship and Boat Building,-9999,-9999,D
13051,Chatham County,County,2014,4,Ship and Boat Building,5,63000,H-
13051,Chatham County,County,2005,5,Tourism and Recreation,68,6884000,G
13051,Chatham County,County,2006,5,Tourism and Recreation,75,7909000,G
13051,Chatham County,County,2007,5,Tourism and Recreation,82,7649000,G
13051,Chatham County,County,2008,5,Tourism and Recreation,90,8426000,H
13051,Chatham County,County,2009,5,Tourism and Recreation,85,5848000,G
13051,Chatham County,County,2010,5,Tourism and Recreation,91,6134000,G
13051,Chatham County,County,2011,5,Tourism and Recreation,87,7707000,NULL
13051,Chatham County,County,2012,5,Tourism and Recreation,82,3907000,G
13051,Chatham County,County,2013,5,Tourism and Recreation,83,4081000,H
13051,Chatham County,County,2014,5,Tourism and Recreation,73,4000000,G-
13051,Chatham County,County,2005,6,Marine Transportation,62,5887000,G
13051,Chatham County,County,2006,6,Marine Transportation,78,6720000,G
13051,Chatham County,County,2007,6,Marine Transportation,95,7212000,G
13051,Chatham County,County,2008,6,Marine Transportation,85,6459000,G
13051,Chatham County,County,2009,6,Marine Transportation,89,5607000,G
13051,Chatham County,County,2010,6,Marine Transportation,101,6181000,G
13051,Chatham County,County,2011,6,Marine Transportation,91,7122000,NULL
13051,Chatham County,County,2012,6,Marine Transportation,99,7557000,G
13051,Chatham County,County,2013,6,Marine Transportation,123,6649000,G
13051,Chatham County,County,2014,6,Marine Transportation,122,6758000,G-
13051,Chatham County,County,2005,9,All Ocean Sectors,231,18352000,G
13051,Chatham County,County,2006,9,All Ocean Sectors,247,20553000,G
13051,Chatham County,County,2007,9,All Ocean Sectors,276,20223000,G
13051,Chatham County,County,2008,9,All Ocean Sectors,249,19905000,G
13051,Chatham County,County,2009,9,All Ocean Sectors,249,15999000,G
13051,Chatham County,County,2010,9,All Ocean Sectors,271,18747000,G
13051,Chatham County,County,2011,9,All Ocean Sectors,268,21206000,NULL
13051,Chatham County,County,2012,9,All Ocean Sectors,268,17154000,G
13051,Chatham County,County,2013,9,All Ocean Sectors,275,14217000,G
13051,Chatham County,County,2014,9,All Ocean Sectors,274,15173000,G-
13127,Glynn County,County,2005,1,Marine Construction,9,588000,G
13127,Glynn County,County,2006,1,Marine Construction,7,978000,H
13127,Glynn County,County,2007,1,Marine Construction,6,302000,H
13127,Glynn County,County,2008,1,Marine Construction,7,307000,G
13127,Glynn County,County,2009,1,Marine Construction,7,464000,H
13127,Glynn County,County,2010,1,Marine Construction,-9999,-9999,D
13127,Glynn County,County,2011,1,Marine Construction,4,209000,NULL
13127,Glynn County,County,2012,1,Marine Construction,0,0,DDD
13127,Glynn County,County,2013,1,Marine Construction,-9999,-9999,D
13127,Glynn County,County,2014,1,Marine Construction,0,0,DDD
13127,Glynn County,County,2005,2,Living Resources,55,2895000,G
13127,Glynn County,County,2006,2,Living Resources,52,3356000,G
13127,Glynn County,County,2007,2,Living Resources,63,2637000,G
13127,Glynn County,County,2008,2,Living Resources,56,2044000,G
13127,Glynn County,County,2009,2,Living Resources,56,2301000,G
13127,Glynn County,County,2010,2,Living Resources,48,1661000,G
13127,Glynn County,County,2011,2,Living Resources,54,2938000,NULL
13127,Glynn County,County,2012,2,Living Resources,62,4445000,G
13127,Glynn County,County,2013,2,Living Resources,53,3262000,G
13127,Glynn County,County,2014,2,Living Resources,53,3956000,G-
13127,Glynn County,County,2005,3,Offshore Mineral Resources,-9999,-9999,D
13127,Glynn County,County,2006,3,Offshore Mineral Resources,-9999,-9999,D
13127,Glynn County,County,2007,3,Offshore Mineral Resources,0,0,Z
13127,Glynn County,County,2008,3,Offshore Mineral Resources,0,0,Z
13127,Glynn County,County,2009,3,Offshore Mineral Resources,0,0,Z
13127,Glynn County,County,2010,3,Offshore Mineral Resources,0,0,Z
13127,Glynn County,County,2011,3,Offshore Mineral Resources,0,0,NULL
13127,Glynn County,County,2012,3,Offshore Mineral Resources,0,0,GZ
13127,Glynn County,County,2013,3,Offshore Mineral Resources,-9999,-9999,D
13127,Glynn County,County,2014,3,Offshore Mineral Extraction,0,0,DDD
13127,Glynn County,County,2005,4,Ship and Boat Building,-9999,-9999,D
13127,Glynn County,County,2006,4,Ship and Boat Building,0,0,H
13127,Glynn County,County,2007,4,Ship and Boat Building,-9999,-9999,D
13127,Glynn County,County,2008,4,Ship and Boat Building,0,0,H
13127,Glynn County,County,2009,4,Ship and Boat Building,0,0,H
13127,Glynn County,County,2010,4,Ship and Boat Building,-9999,-9999,D
13127,Glynn County,County,2011,4,Ship and Boat Building,0,0,NULL
13127,Glynn County,County,2012,4,Ship and Boat Building,0,0,GZ
13127,Glynn County,County,2013,4,Ship and Boat Building,0,0,Z
13127,Glynn County,County,2014,4,Ship and Boat Building,0,0,DDD
13127,Glynn County,County,2005,5,Tourism and Recreation,50,10241000,G
13127,Glynn County,County,2006,5,Tourism and Recreation,56,10270000,G
13127,Glynn County,County,2007,5,Tourism and Recreation,60,8861000,G
13127,Glynn County,County,2008,5,Tourism and Recreation,54,6597000,G
13127,Glynn County,County,2009,5,Tourism and Recreation,44,3606000,G
13127,Glynn County,County,2010,5,Tourism and Recreation,58,8970000,G
13127,Glynn County,County,2011,5,Tourism and Recreation,55,4517000,NULL
13127,Glynn County,County,2012,5,Tourism and Recreation,46,2762000,G
13127,Glynn County,County,2013,5,Tourism and Recreation,47,2473000,G
13127,Glynn County,County,2014,5,Tourism and Recreation,52,2965000,H-
13127,Glynn County,County,2014,5,Tourism and Recreation,52,2965000,H-
13127,Glynn County,County,2005,6,Marine Transportation,26,2081000,G
13127,Glynn County,County,2006,6,Marine Transportation,30,2959000,G
13127,Glynn County,County,2007,6,Marine Transportation,35,1963000,G
13127,Glynn County,County,2008,6,Marine Transportation,37,1761000,G
13127,Glynn County,County,2009,6,Marine Transportation,43,2859000,G
13127,Glynn County,County,2010,6,Marine Transportation,42,2550000,G
13127,Glynn County,County,2011,6,Marine Transportation,49,2713000,NULL
13127,Glynn County,County,2012,6,Marine Transportation,45,1874000,G
13127,Glynn County,County,2013,6,Marine Transportation,51,2157000,G
13127,Glynn County,County,2014,6,Marine Transportation,46,2192000,G-
13127,Glynn County,County,2005,9,All Ocean Sectors,144,15955000,G
13127,Glynn County,County,2006,9,All Ocean Sectors,148,17992000,G
13127,Glynn County,County,2007,9,All Ocean Sectors,166,13930000,G
13127,Glynn County,County,2008,9,All Ocean Sectors,156,10817000,G
13127,Glynn County,County,2009,9,All Ocean Sectors,152,9260000,G
13127,Glynn County,County,2010,9,All Ocean Sectors,154,13807000,G
13127,Glynn County,County,2011,9,All Ocean Sectors,162,10377000,NULL
13127,Glynn County,County,2012,9,All Ocean Sectors,155,9199000,G
13127,Glynn County,County,2013,9,All Ocean Sectors,155,8156000,G
13127,Glynn County,County,2014,9,All Ocean Sectors,157,9405000,G-
13127,Glynn County,County,2014,9,All Ocean Sectors,157,9405000,G-
13179,Liberty County,County,2005,1,Marine Construction,7,400000,G
13179,Liberty County,County,2006,1,Marine Construction,8,683000,H
13179,Liberty County,County,2007,1,Marine Construction,7,361000,H
13179,Liberty County,County,2008,1,Marine Construction,7,305000,H
13179,Liberty County,County,2009,1,Marine Construction,6,198000,H
13179,Liberty County,County,2010,1,Marine Construction,-9999,-9999,D
13179,Liberty County,County,2011,1,Marine Construction,-9999,-9999,NULL
13179,Liberty County,County,2012,1,Marine Construction,0,0,DDD
13179,Liberty County,County,2013,1,Marine Construction,-9999,-9999,D
13179,Liberty County,County,2014,1,Marine Construction,0,0,DDD
13179,Liberty County,County,2005,2,Living Resources,20,820000,G
13179,Liberty County,County,2006,2,Living Resources,13,523000,G
13179,Liberty County,County,2007,2,Living Resources,12,690000,H
13179,Liberty County,County,2008,2,Living Resources,-9999,-9999,D
13179,Liberty County,County,2009,2,Living Resources,-9999,-9999,D
13179,Liberty County,County,2010,2,Living Resources,8,309000,G
13179,Liberty County,County,2011,2,Living Resources,7,197000,NULL
13179,Liberty County,County,2012,2,Living Resources,6,207000,G
13179,Liberty County,County,2013,2,Living Resources,5,210000,G
13179,Liberty County,County,2014,2,Living Resources,6,240000,G-
13179,Liberty County,County,2005,3,Offshore Mineral Resources,-9999,-9999,S
13179,Liberty County,County,2006,3,Offshore Mineral Resources,-9999,-9999,D
13179,Liberty County,County,2007,3,Offshore Mineral Resources,-9999,-9999,S
13179,Liberty County,County,2008,3,Offshore Mineral Resources,-9999,-9999,S
13179,Liberty County,County,2009,3,Offshore Mineral Resources,-9999,-9999,S
13179,Liberty County,County,2010,3,Offshore Mineral Resources,-9999,-9999,S
13179,Liberty County,County,2011,3,Offshore Mineral Resources,-9999,-9999,NULL
13179,Liberty County,County,2012,3,Offshore Mineral Resources,0,0,GZ
13179,Liberty County,County,2013,3,Offshore Mineral Resources,-9999,-9999,D
13179,Liberty County,County,2014,3,Offshore Mineral Extraction,0,0,DDD
13179,Liberty County,County,2005,4,Ship and Boat Building,0,0,Z
13179,Liberty County,County,2006,4,Ship and Boat Building,-9999,-9999,D
13179,Liberty County,County,2007,4,Ship and Boat Building,0,0,G
13179,Liberty County,County,2008,4,Ship and Boat Building,-9999,-9999,D
13179,Liberty County,County,2009,4,Ship and Boat Building,-9999,-9999,D
13179,Liberty County,County,2010,4,Ship and Boat Building,0,0,Z
13179,Liberty County,County,2011,4,Ship and Boat Building,0,0,NULL
13179,Liberty County,County,2012,4,Ship and Boat Building,0,0,GZ
13179,Liberty County,County,2013,4,Ship and Boat Building,0,0,Z
13179,Liberty County,County,2014,4,Ship and Boat Building,0,0,Z
13179,Liberty County,County,2005,5,Tourism and Recreation,8,652000,G
13179,Liberty County,County,2006,5,Tourism and Recreation,9,635000,G
13179,Liberty County,County,2007,5,Tourism and Recreation,12,612000,G
13179,Liberty County,County,2008,5,Tourism and Recreation,6,280000,H
13179,Liberty County,County,2009,5,Tourism and Recreation,6,295000,H
13179,Liberty County,County,2010,5,Tourism and Recreation,8,336000,H
13179,Liberty County,County,2011,5,Tourism and Recreation,7,370000,NULL
13179,Liberty County,County,2012,5,Tourism and Recreation,6,328000,G
13179,Liberty County,County,2013,5,Tourism and Recreation,4,186000,H
13179,Liberty County,County,2014,5,Tourism and Recreation,6,109000,H-
13179,Liberty County,County,2005,6,Marine Transportation,-9999,-9999,D
13179,Liberty County,County,2006,6,Marine Transportation,-9999,-9999,D
13179,Liberty County,County,2007,6,Marine Transportation,-9999,-9999,D
13179,Liberty County,County,2008,6,Marine Transportation,3,151000,H
13179,Liberty County,County,2009,6,Marine Transportation,3,102000,G
13179,Liberty County,County,2010,6,Marine Transportation,7,201000,G
13179,Liberty County,County,2011,6,Marine Transportation,-9999,-9999,NULL
13179,Liberty County,County,2012,6,Marine Transportation,10,297000,H
13179,Liberty County,County,2013,6,Marine Transportation,-9999,-9999,D
13179,Liberty County,County,2014,6,Marine Transportation,9,82000,H-
13179,Liberty County,County,2005,9,All Ocean Sectors,43,2563000,G
13179,Liberty County,County,2006,9,All Ocean Sectors,35,2372000,G
13179,Liberty County,County,2007,9,All Ocean Sectors,41,2435000,H
13179,Liberty County,County,2008,9,All Ocean Sectors,28,1248000,H
13179,Liberty County,County,2009,9,All Ocean Sectors,26,1082000,H
13179,Liberty County,County,2010,9,All Ocean Sectors,31,1000000,G
13179,Liberty County,County,2011,9,All Ocean Sectors,27,1047000,NULL
13179,Liberty County,County,2012,9,All Ocean Sectors,24,971000,H
13179,Liberty County,County,2013,9,All Ocean Sectors,22,890000,H
13179,Liberty County,County,2014,9,All Ocean Sectors,25,710000,H-
13191,McIntosh County,County,2005,1,Marine Construction,0,0,Z
13191,McIntosh County,County,2006,1,Marine Construction,0,0,Z
13191,McIntosh County,County,2007,1,Marine Construction,3,22000,G
13191,McIntosh County,County,2008,1,Marine Construction,0,0,G
13191,McIntosh County,County,2009,1,Marine Construction,-9999,-9999,D
13191,McIntosh County,County,2010,1,Marine Construction,-9999,-9999,D
13191,McIntosh County,County,2011,1,Marine Construction,-9999,-9999,NULL
13191,McIntosh County,County,2012,1,Marine Construction,0,0,DDG
13191,McIntosh County,County,2013,1,Marine Construction,-9999,-9999,D
13191,McIntosh County,County,2014,1,Marine Construction,0,0,Z
13191,McIntosh County,County,2005,2,Living Resources,122,8524000,G
13191,McIntosh County,County,2006,2,Living Resources,110,7996000,G
13191,McIntosh County,County,2007,2,Living Resources,103,6148000,G
13191,McIntosh County,County,2008,2,Living Resources,104,6867000,G
13191,McIntosh County,County,2009,2,Living Resources,96,5880000,G
13191,McIntosh County,County,2010,2,Living Resources,98,7822000,G
13191,McIntosh County,County,2011,2,Living Resources,103,11018000,NULL
13191,McIntosh County,County,2012,2,Living Resources,98,8141000,G
13191,McIntosh County,County,2013,2,Living Resources,88,8228000,G
13191,McIntosh County,County,2014,2,Living Resources,82,8622000,G-
13191,McIntosh County,County,2005,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2006,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2007,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2008,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2009,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2010,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2011,3,Offshore Mineral Resources,0,0,NULL
13191,McIntosh County,County,2012,3,Offshore Mineral Resources,0,0,GZ
13191,McIntosh County,County,2013,3,Offshore Mineral Resources,0,0,Z
13191,McIntosh County,County,2014,3,Offshore Mineral Extraction,0,0,Z
13191,McIntosh County,County,2005,4,Ship and Boat Building,-9999,-9999,D
13191,McIntosh County,County,2006,4,Ship and Boat Building,-9999,-9999,D
13191,McIntosh County,County,2007,4,Ship and Boat Building,0,0,Z
13191,McIntosh County,County,2008,4,Ship and Boat Building,0,0,Z
13191,McIntosh County,County,2009,4,Ship and Boat Building,0,0,Z
13191,McIntosh County,County,2010,4,Ship and Boat Building,0,0,Z
13191,McIntosh County,County,2011,4,Ship and Boat Building,0,0,NULL
13191,McIntosh County,County,2012,4,Ship and Boat Building,0,0,GZ
13191,McIntosh County,County,2013,4,Ship and Boat Building,0,0,Z
13191,McIntosh County,County,2014,4,Ship and Boat Building,0,0,DDD
13191,McIntosh County,County,2005,5,Tourism and Recreation,16,1621000,H
13191,McIntosh County,County,2006,5,Tourism and Recreation,12,1491000,H
13191,McIntosh County,County,2007,5,Tourism and Recreation,12,1679000,H
13191,McIntosh County,County,2008,5,Tourism and Recreation,13,1676000,H
13191,McIntosh County,County,2009,5,Tourism and Recreation,14,556000,G
13191,McIntosh County,County,2010,5,Tourism and Recreation,15,823000,G
13191,McIntosh County,County,2011,5,Tourism and Recreation,9,638000,NULL
13191,McIntosh County,County,2012,5,Tourism and Recreation,12,693000,G
13191,McIntosh County,County,2013,5,Tourism and Recreation,14,612000,H
13191,McIntosh County,County,2014,5,Tourism and Recreation,17,948000,G-
13191,McIntosh County,County,2014,5,Tourism and Recreation,17,948000,G-
13191,McIntosh County,County,2005,6,Marine Transportation,5,229000,H
13191,McIntosh County,County,2006,6,Marine Transportation,-9999,-9999,D
13191,McIntosh County,County,2007,6,Marine Transportation,11,713000,H
13191,McIntosh County,County,2008,6,Marine Transportation,9,245000,H
13191,McIntosh County,County,2009,6,Marine Transportation,10,193000,H
13191,McIntosh County,County,2010,6,Marine Transportation,6,191000,H
13191,McIntosh County,County,2011,6,Marine Transportation,14,1489000,NULL
13191,McIntosh County,County,2012,6,Marine Transportation,10,684000,G
13191,McIntosh County,County,2013,6,Marine Transportation,12,2213000,G
13191,McIntosh County,County,2014,6,Marine Transportation,11,1058000,G-
13191,McIntosh County,County,2005,9,All Ocean Sectors,145,10506000,G
13191,McIntosh County,County,2006,9,All Ocean Sectors,129,9826000,G
13191,McIntosh County,County,2007,9,All Ocean Sectors,129,8562000,G
13191,McIntosh County,County,2008,9,All Ocean Sectors,127,8789000,G
13191,McIntosh County,County,2009,9,All Ocean Sectors,121,6631000,G
13191,McIntosh County,County,2010,9,All Ocean Sectors,121,8855000,G
13191,McIntosh County,County,2011,9,All Ocean Sectors,128,13165000,NULL
13191,McIntosh County,County,2012,9,All Ocean Sectors,121,9519000,G
13191,McIntosh County,County,2013,9,All Ocean Sectors,115,11055000,G
13191,McIntosh County,County,2014,9,All Ocean Sectors,111,10691000,G-
13191,McIntosh County,County,2014,9,All Ocean Sectors,111,10691000,G-
13305,Wayne County,County,2005,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2006,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2007,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2008,1,Marine Construction,3,74000,H
13305,Wayne County,County,2009,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2010,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2011,1,Marine Construction,-9999,-9999,NULL
13305,Wayne County,County,2012,1,Marine Construction,0,0,DDD
13305,Wayne County,County,2013,1,Marine Construction,-9999,-9999,D
13305,Wayne County,County,2014,1,Marine Construction,0,0,Z
13305,Wayne County,County,2005,2,Living Resources,8,48000,G
13305,Wayne County,County,2006,2,Living Resources,6,72000,H
13305,Wayne County,County,2007,2,Living Resources,4,522000,H
13305,Wayne County,County,2008,2,Living Resources,-9999,-9999,D
13305,Wayne County,County,2009,2,Living Resources,5,52000,G
13305,Wayne County,County,2010,2,Living Resources,5,66000,H
13305,Wayne County,County,2011,2,Living Resources,-9999,-9999,NULL
13305,Wayne County,County,2012,2,Living Resources,0,0,DDD
13305,Wayne County,County,2013,2,Living Resources,-9999,-9999,D
13305,Wayne County,County,2014,2,Living Resources,0,0,DDD
13305,Wayne County,County,2005,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2006,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2007,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2008,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2009,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2010,3,Offshore Mineral Resources,0,0,Z
13305,Wayne County,County,2011,3,Offshore Mineral Resources,0,0,NULL
13305,Wayne County,County,2012,3,Offshore Mineral Resources,0,0,GZ
13305,Wayne County,County,2013,3,Offshore Mineral Resources,0,0,Z
