CMIP5 projected changes in Temperature (degF) and Precipitation (percent), ,,,,
"	for 3 future time periods (relative to average for 1970-1999).",,,,,
Variable,Season,Scenario,Time Period,Model Name,Projected Change
pr,MAM,rcp60,2040,NorESM1-ME,15.25
pr,MAM,rcp60,2040,bcc-csm1-1-m,-1.65
pr,MAM,rcp60,2040,bcc-csm1-1,-0.28
pr,MAM,rcp60,2040,inmcm4,NaN
pr,MAM,rcp60,2050,ACCESS1-0,NaN
pr,MAM,rcp60,2050,ACCESS1-3,NaN
pr,MAM,rcp60,2050,BNU-ESM,NaN
pr,MAM,rcp60,2050,CCSM4,-2.73
pr,MAM,rcp60,2050,CESM1-BGC,NaN
pr,MAM,rcp60,2050,CESM1-CAM5-1-FV2,NaN
pr,MAM,rcp60,2050,CESM1-CAM5,9.7
pr,MAM,rcp60,2050,CESM1-FASTCHEM,NaN
pr,MAM,rcp60,2050,CESM1-WACCM,NaN
pr,MAM,rcp60,2050,CMCC-CESM,NaN
pr,MAM,rcp60,2050,CMCC-CM,NaN
pr,MAM,rcp60,2050,CMCC-CMS,NaN
pr,MAM,rcp60,2050,CNRM-CM5-2,NaN
pr,MAM,rcp60,2050,CNRM-CM5,NaN
pr,MAM,rcp60,2050,CSIRO-Mk3-6-0,-0.33
pr,MAM,rcp60,2050,CSIRO-Mk3L-1-2,NaN
pr,MAM,rcp60,2050,CanCM4,NaN
pr,MAM,rcp60,2050,CanESM2,NaN
pr,MAM,rcp60,2050,FGOALS-g2,NaN
pr,MAM,rcp60,2050,FGOALS-s2,NaN
pr,MAM,rcp60,2050,FIO-ESM,6.44
pr,MAM,rcp60,2050,GFDL-CM2p1,NaN
pr,MAM,rcp60,2050,GFDL-CM3,15.73
pr,MAM,rcp60,2050,GFDL-ESM2G,15.44
pr,MAM,rcp60,2050,GFDL-ESM2M,1.21
pr,MAM,rcp60,2050,GISS-E2-H-CC,NaN
pr,MAM,rcp60,2050,GISS-E2-H,9.05
pr,MAM,rcp60,2050,GISS-E2-R-CC,NaN
pr,MAM,rcp60,2050,GISS-E2-R,16
pr,MAM,rcp60,2050,HadCM3,NaN
pr,MAM,rcp60,2050,HadGEM2-AO,0.23
pr,MAM,rcp60,2050,HadGEM2-CC,NaN
pr,MAM,rcp60,2050,HadGEM2-ES,NaN
pr,MAM,rcp60,2050,IPSL-CM5A-LR,3.15
pr,MAM,rcp60,2050,IPSL-CM5A-MR,5.57
pr,MAM,rcp60,2050,IPSL-CM5B-LR,NaN
pr,MAM,rcp60,2050,MIROC-ESM-CHEM,0.94
pr,MAM,rcp60,2050,MIROC-ESM,3.21
pr,MAM,rcp60,2050,MIROC4h,NaN
pr,MAM,rcp60,2050,MIROC5,-1.72
pr,MAM,rcp60,2050,MPI-ESM-LR,NaN
pr,MAM,rcp60,2050,MPI-ESM-MR,NaN
pr,MAM,rcp60,2050,MPI-ESM-P,NaN
pr,MAM,rcp60,2050,MRI-CGCM3,-3.23
pr,MAM,rcp60,2050,MRI-ESM1,NaN
pr,MAM,rcp60,2050,NorESM1-M,5.5
pr,MAM,rcp60,2050,NorESM1-ME,13.49
pr,MAM,rcp60,2050,bcc-csm1-1-m,1.23
pr,MAM,rcp60,2050,bcc-csm1-1,3.83
pr,MAM,rcp60,2050,inmcm4,NaN
pr,MAM,rcp60,2080,ACCESS1-0,NaN
pr,MAM,rcp60,2080,ACCESS1-3,NaN
pr,MAM,rcp60,2080,BNU-ESM,NaN
pr,MAM,rcp60,2080,CCSM4,6.69
pr,MAM,rcp60,2080,CESM1-BGC,NaN
pr,MAM,rcp60,2080,CESM1-CAM5-1-FV2,NaN
pr,MAM,rcp60,2080,CESM1-CAM5,16.51
pr,MAM,rcp60,2080,CESM1-FASTCHEM,NaN
pr,MAM,rcp60,2080,CESM1-WACCM,NaN
pr,MAM,rcp60,2080,CMCC-CESM,NaN
pr,MAM,rcp60,2080,CMCC-CM,NaN
pr,MAM,rcp60,2080,CMCC-CMS,NaN
pr,MAM,rcp60,2080,CNRM-CM5-2,NaN
pr,MAM,rcp60,2080,CNRM-CM5,NaN
pr,MAM,rcp60,2080,CSIRO-Mk3-6-0,3.92
pr,MAM,rcp60,2080,CSIRO-Mk3L-1-2,NaN
pr,MAM,rcp60,2080,CanCM4,NaN
pr,MAM,rcp60,2080,CanESM2,NaN
pr,MAM,rcp60,2080,FGOALS-g2,NaN
pr,MAM,rcp60,2080,FGOALS-s2,NaN
pr,MAM,rcp60,2080,FIO-ESM,6.93
pr,MAM,rcp60,2080,GFDL-CM2p1,NaN
pr,MAM,rcp60,2080,GFDL-CM3,26.29
pr,MAM,rcp60,2080,GFDL-ESM2G,14.66
pr,MAM,rcp60,2080,GFDL-ESM2M,1.18
pr,MAM,rcp60,2080,GISS-E2-H-CC,NaN
pr,MAM,rcp60,2080,GISS-E2-H,12.77
pr,MAM,rcp60,2080,GISS-E2-R-CC,NaN
pr,MAM,rcp60,2080,GISS-E2-R,11.5
pr,MAM,rcp60,2080,HadCM3,NaN
pr,MAM,rcp60,2080,HadGEM2-AO,5.46
pr,MAM,rcp60,2080,HadGEM2-CC,NaN
pr,MAM,rcp60,2080,HadGEM2-ES,NaN
pr,MAM,rcp60,2080,IPSL-CM5A-LR,0.53
pr,MAM,rcp60,2080,IPSL-CM5A-MR,7.38
pr,MAM,rcp60,2080,IPSL-CM5B-LR,NaN
pr,MAM,rcp60,2080,MIROC-ESM-CHEM,2.01
pr,MAM,rcp60,2080,MIROC-ESM,4.65
pr,MAM,rcp60,2080,MIROC4h,NaN
pr,MAM,rcp60,2080,MIROC5,3.61
pr,MAM,rcp60,2080,MPI-ESM-LR,NaN
pr,MAM,rcp60,2080,MPI-ESM-MR,NaN
pr,MAM,rcp60,2080,MPI-ESM-P,NaN
pr,MAM,rcp60,2080,MRI-CGCM3,6.22
pr,MAM,rcp60,2080,MRI-ESM1,NaN
pr,MAM,rcp60,2080,NorESM1-M,5.01
pr,MAM,rcp60,2080,NorESM1-ME,11.3
pr,MAM,rcp60,2080,bcc-csm1-1-m,1.16
pr,MAM,rcp60,2080,bcc-csm1-1,2.27
pr,MAM,rcp60,2080,inmcm4,NaN
pr,MAM,rcp85,2040,ACCESS1-0,-1.57
pr,MAM,rcp85,2040,ACCESS1-3,4.5
pr,MAM,rcp85,2040,BNU-ESM,-7.96
pr,MAM,rcp85,2040,CCSM4,1.4
pr,MAM,rcp85,2040,CESM1-BGC,3.17
pr,MAM,rcp85,2040,CESM1-CAM5-1-FV2,NaN
pr,MAM,rcp85,2040,CESM1-CAM5,10.84
pr,MAM,rcp85,2040,CESM1-FASTCHEM,NaN
pr,MAM,rcp85,2040,CESM1-WACCM,NaN
pr,MAM,rcp85,2040,CMCC-CESM,9.57
pr,MAM,rcp85,2040,CMCC-CM,5.75
pr,MAM,rcp85,2040,CMCC-CMS,8.57
pr,MAM,rcp85,2040,CNRM-CM5-2,NaN
pr,MAM,rcp85,2040,CNRM-CM5,14.1
pr,MAM,rcp85,2040,CSIRO-Mk3-6-0,-0.59
pr,MAM,rcp85,2040,CSIRO-Mk3L-1-2,NaN
pr,MAM,rcp85,2040,CanCM4,NaN
pr,MAM,rcp85,2040,CanESM2,15.75
pr,MAM,rcp85,2040,FGOALS-g2,7.01
pr,MAM,rcp85,2040,FGOALS-s2,NaN
pr,MAM,rcp85,2040,FIO-ESM,1.32
pr,MAM,rcp85,2040,GFDL-CM2p1,NaN
pr,MAM,rcp85,2040,GFDL-CM3,17.42
pr,MAM,rcp85,2040,GFDL-ESM2G,12.71
pr,MAM,rcp85,2040,GFDL-ESM2M,1.45
pr,MAM,rcp85,2040,GISS-E2-H-CC,13.1
pr,MAM,rcp85,2040,GISS-E2-H,8.88
pr,MAM,rcp85,2040,GISS-E2-R-CC,5
pr,MAM,rcp85,2040,GISS-E2-R,10.32
pr,MAM,rcp85,2040,HadCM3,NaN
pr,MAM,rcp85,2040,HadGEM2-AO,1.35
pr,MAM,rcp85,2040,HadGEM2-CC,0.73
pr,MAM,rcp85,2040,HadGEM2-ES,NaN
pr,MAM,rcp85,2040,IPSL-CM5A-LR,5.78
pr,MAM,rcp85,2040,IPSL-CM5A-MR,2.36
pr,MAM,rcp85,2040,IPSL-CM5B-LR,12.78
pr,MAM,rcp85,2040,MIROC-ESM-CHEM,3.52
pr,MAM,rcp85,2040,MIROC-ESM,5.02
pr,MAM,rcp85,2040,MIROC4h,NaN
pr,MAM,rcp85,2040,MIROC5,0.81
pr,MAM,rcp85,2040,MPI-ESM-LR,-4.97
pr,MAM,rcp85,2040,MPI-ESM-MR,10.72
pr,MAM,rcp85,2040,MPI-ESM-P,NaN
pr,MAM,rcp85,2040,MRI-CGCM3,-0.97
pr,MAM,rcp85,2040,MRI-ESM1,1.05
pr,MAM,rcp85,2040,NorESM1-M,7.67
pr,MAM,rcp85,2040,NorESM1-ME,8.5
pr,MAM,rcp85,2040,bcc-csm1-1-m,NaN
pr,MAM,rcp85,2040,bcc-csm1-1,12.17
pr,MAM,rcp85,2040,inmcm4,2.2
pr,MAM,rcp85,2050,ACCESS1-0,-0.75
pr,MAM,rcp85,2050,ACCESS1-3,5.49
pr,MAM,rcp85,2050,BNU-ESM,-10.98
pr,MAM,rcp85,2050,CCSM4,-1.59
pr,MAM,rcp85,2050,CESM1-BGC,4.33
pr,MAM,rcp85,2050,CESM1-CAM5-1-FV2,NaN
pr,MAM,rcp85,2050,CESM1-CAM5,11.39
pr,MAM,rcp85,2050,CESM1-FASTCHEM,NaN
pr,MAM,rcp85,2050,CESM1-WACCM,NaN
pr,MAM,rcp85,2050,CMCC-CESM,12.17
pr,MAM,rcp85,2050,CMCC-CM,7.56
pr,MAM,rcp85,2050,CMCC-CMS,11.02
pr,MAM,rcp85,2050,CNRM-CM5-2,NaN
pr,MAM,rcp85,2050,CNRM-CM5,19.51
pr,MAM,rcp85,2050,CSIRO-Mk3-6-0,-2.73
pr,MAM,rcp85,2050,CSIRO-Mk3L-1-2,NaN
pr,MAM,rcp85,2050,CanCM4,NaN
pr,MAM,rcp85,2050,CanESM2,18.87
pr,MAM,rcp85,2050,FGOALS-g2,11.72
pr,MAM,rcp85,2050,FGOALS-s2,NaN
pr,MAM,rcp85,2050,FIO-ESM,2.46
pr,MAM,rcp85,2050,GFDL-CM2p1,NaN
pr,MAM,rcp85,2050,GFDL-CM3,26.25
pr,MAM,rcp85,2050,GFDL-ESM2G,16.27
pr,MAM,rcp85,2050,GFDL-ESM2M,3.28
pr,MAM,rcp85,2050,GISS-E2-H-CC,19.41
pr,MAM,rcp85,2050,GISS-E2-H,11.23
pr,MAM,rcp85,2050,GISS-E2-R-CC,10.85
pr,MAM,rcp85,2050,GISS-E2-R,9.74
pr,MAM,rcp85,2050,HadCM3,NaN
pr,MAM,rcp85,2050,HadGEM2-AO,-2.74
pr,MAM,rcp85,2050,HadGEM2-CC,2.94
pr,MAM,rcp85,2050,HadGEM2-ES,NaN
pr,MAM,rcp85,2050,IPSL-CM5A-LR,4.88
pr,MAM,rcp85,2050,IPSL-CM5A-MR,5.99
pr,MAM,rcp85,2050,IPSL-CM5B-LR,13.01
pr,MAM,rcp85,2050,MIROC-ESM-CHEM,2.22
pr,MAM,rcp85,2050,MIROC-ESM,6.36
pr,MAM,rcp85,2050,MIROC4h,NaN
pr,MAM,rcp85,2050,MIROC5,2.9
pr,MAM,rcp85,2050,MPI-ESM-LR,-2.39
pr,MAM,rcp85,2050,MPI-ESM-MR,7.99
pr,MAM,rcp85,2050,MPI-ESM-P,NaN
pr,MAM,rcp85,2050,MRI-CGCM3,2.59
pr,MAM,rcp85,2050,MRI-ESM1,2.58
pr,MAM,rcp85,2050,NorESM1-M,6.96
pr,MAM,rcp85,2050,NorESM1-ME,12.1
pr,MAM,rcp85,2050,bcc-csm1-1-m,NaN
pr,MAM,rcp85,2050,bcc-csm1-1,16.14
pr,MAM,rcp85,2050,inmcm4,2.16
pr,MAM,rcp85,2080,ACCESS1-0,-1.68
pr,MAM,rcp85,2080,ACCESS1-3,0.49
pr,MAM,rcp85,2080,BNU-ESM,-11.58
pr,MAM,rcp85,2080,CCSM4,1.29
pr,MAM,rcp85,2080,CESM1-BGC,9.71
pr,MAM,rcp85,2080,CESM1-CAM5-1-FV2,NaN
pr,MAM,rcp85,2080,CESM1-CAM5,15.66
pr,MAM,rcp85,2080,CESM1-FASTCHEM,NaN
pr,MAM,rcp85,2080,CESM1-WACCM,NaN
pr,MAM,rcp85,2080,CMCC-CESM,26.63
pr,MAM,rcp85,2080,CMCC-CM,11.86
pr,MAM,rcp85,2080,CMCC-CMS,12.5
pr,MAM,rcp85,2080,CNRM-CM5-2,NaN
pr,MAM,rcp85,2080,CNRM-CM5,16.25
pr,MAM,rcp85,2080,CSIRO-Mk3-6-0,4.97
pr,MAM,rcp85,2080,CSIRO-Mk3L-1-2,NaN
pr,MAM,rcp85,2080,CanCM4,NaN
pr,MAM,rcp85,2080,CanESM2,14.94
pr,MAM,rcp85,2080,FGOALS-g2,13.62
pr,MAM,rcp85,2080,FGOALS-s2,NaN
pr,MAM,rcp85,2080,FIO-ESM,6.11
pr,MAM,rcp85,2080,GFDL-CM2p1,NaN
pr,MAM,rcp85,2080,GFDL-CM3,25.1
pr,MAM,rcp85,2080,GFDL-ESM2G,22.18
pr,MAM,rcp85,2080,GFDL-ESM2M,8.01
pr,MAM,rcp85,2080,GISS-E2-H-CC,17.14
pr,MAM,rcp85,2080,GISS-E2-H,18.34
pr,MAM,rcp85,2080,GISS-E2-R-CC,11.14
pr,MAM,rcp85,2080,GISS-E2-R,11.41
pr,MAM,rcp85,2080,HadCM3,NaN
pr,MAM,rcp85,2080,HadGEM2-AO,-1.68
pr,MAM,rcp85,2080,HadGEM2-CC,3.35
pr,MAM,rcp85,2080,HadGEM2-ES,NaN
pr,MAM,rcp85,2080,IPSL-CM5A-LR,11.8
pr,MAM,rcp85,2080,IPSL-CM5A-MR,-1.22
pr,MAM,rcp85,2080,IPSL-CM5B-LR,16.14
pr,MAM,rcp85,2080,MIROC-ESM-CHEM,5.18
pr,MAM,rcp85,2080,MIROC-ESM,12.17
pr,MAM,rcp85,2080,MIROC4h,NaN
pr,MAM,rcp85,2080,MIROC5,5.83
pr,MAM,rcp85,2080,MPI-ESM-LR,6.91
pr,MAM,rcp85,2080,MPI-ESM-MR,11.66
pr,MAM,rcp85,2080,MPI-ESM-P,NaN
pr,MAM,rcp85,2080,MRI-CGCM3,4.31
pr,MAM,rcp85,2080,MRI-ESM1,6.89
pr,MAM,rcp85,2080,NorESM1-M,9.64
pr,MAM,rcp85,2080,NorESM1-ME,9.78
pr,MAM,rcp85,2080,bcc-csm1-1-m,NaN
pr,MAM,rcp85,2080,bcc-csm1-1,6.6
pr,MAM,rcp85,2080,inmcm4,12.09
pr,JJA,rcp26,2040,ACCESS1-0,NaN
pr,JJA,rcp26,2040,ACCESS1-3,NaN
pr,JJA,rcp26,2040,BNU-ESM,14.43
pr,JJA,rcp26,2040,CCSM4,0.61
pr,JJA,rcp26,2040,CESM1-BGC,NaN
pr,JJA,rcp26,2040,CESM1-CAM5-1-FV2,NaN
pr,JJA,rcp26,2040,CESM1-CAM5,3.47
pr,JJA,rcp26,2040,CESM1-FASTCHEM,NaN
pr,JJA,rcp26,2040,CESM1-WACCM,NaN
pr,JJA,rcp26,2040,CMCC-CESM,NaN
pr,JJA,rcp26,2040,CMCC-CM,NaN
pr,JJA,rcp26,2040,CMCC-CMS,NaN
pr,JJA,rcp26,2040,CNRM-CM5-2,NaN
pr,JJA,rcp26,2040,CNRM-CM5,-3.14
pr,JJA,rcp26,2040,CSIRO-Mk3-6-0,-21.88
pr,JJA,rcp26,2040,CSIRO-Mk3L-1-2,NaN
pr,JJA,rcp26,2040,CanCM4,NaN
pr,JJA,rcp26,2040,CanESM2,7.08
pr,JJA,rcp26,2040,FGOALS-g2,-2.62
pr,JJA,rcp26,2040,FGOALS-s2,NaN
pr,JJA,rcp26,2040,FIO-ESM,13.11
pr,JJA,rcp26,2040,GFDL-CM2p1,NaN
pr,JJA,rcp26,2040,GFDL-CM3,0.31
pr,JJA,rcp26,2040,GFDL-ESM2G,-15.52
pr,JJA,rcp26,2040,GFDL-ESM2M,-4.87
pr,JJA,rcp26,2040,GISS-E2-H-CC,NaN
pr,JJA,rcp26,2040,GISS-E2-H,NaN
pr,JJA,rcp26,2040,GISS-E2-R-CC,NaN
pr,JJA,rcp26,2040,GISS-E2-R,1.55
pr,JJA,rcp26,2040,HadCM3,NaN
pr,JJA,rcp26,2040,HadGEM2-AO,-18.68
pr,JJA,rcp26,2040,HadGEM2-CC,NaN
pr,JJA,rcp26,2040,HadGEM2-ES,NaN
pr,JJA,rcp26,2040,IPSL-CM5A-LR,1.22
pr,JJA,rcp26,2040,IPSL-CM5A-MR,2.11
pr,JJA,rcp26,2040,IPSL-CM5B-LR,NaN
pr,JJA,rcp26,2040,MIROC-ESM-CHEM,-8.14
pr,JJA,rcp26,2040,MIROC-ESM,-1.53
pr,JJA,rcp26,2040,MIROC4h,NaN
pr,JJA,rcp26,2040,MIROC5,-5.83
pr,JJA,rcp26,2040,MPI-ESM-LR,3.03
pr,JJA,rcp26,2040,MPI-ESM-MR,-0.4
pr,JJA,rcp26,2040,MPI-ESM-P,NaN
pr,JJA,rcp26,2040,MRI-CGCM3,2.1
pr,JJA,rcp26,2040,MRI-ESM1,NaN
pr,JJA,rcp26,2040,NorESM1-M,-7.07
pr,JJA,rcp26,2040,NorESM1-ME,6.09
pr,JJA,rcp26,2040,bcc-csm1-1-m,-5.7
pr,JJA,rcp26,2040,bcc-csm1-1,-13.25
pr,JJA,rcp26,2040,inmcm4,NaN
pr,JJA,rcp26,2050,ACCESS1-0,NaN
pr,JJA,rcp26,2050,ACCESS1-3,NaN
pr,JJA,rcp26,2050,BNU-ESM,11.42
pr,JJA,rcp26,2050,CCSM4,6.71
pr,JJA,rcp26,2050,CESM1-BGC,NaN
pr,JJA,rcp26,2050,CESM1-CAM5-1-FV2,NaN
pr,JJA,rcp26,2050,CESM1-CAM5,7.72
pr,JJA,rcp26,2050,CESM1-FASTCHEM,NaN
pr,JJA,rcp26,2050,CESM1-WACCM,NaN
pr,JJA,rcp26,2050,CMCC-CESM,NaN
pr,JJA,rcp26,2050,CMCC-CM,NaN
pr,JJA,rcp26,2050,CMCC-CMS,NaN
pr,JJA,rcp26,2050,CNRM-CM5-2,NaN
pr,JJA,rcp26,2050,CNRM-CM5,-6.17
pr,JJA,rcp26,2050,CSIRO-Mk3-6-0,-21.42
pr,JJA,rcp26,2050,CSIRO-Mk3L-1-2,NaN
pr,JJA,rcp26,2050,CanCM4,NaN
pr,JJA,rcp26,2050,CanESM2,9.09
pr,JJA,rcp26,2050,FGOALS-g2,-4.88
pr,JJA,rcp26,2050,FGOALS-s2,NaN
pr,JJA,rcp26,2050,FIO-ESM,13.58
pr,JJA,rcp26,2050,GFDL-CM2p1,NaN
pr,JJA,rcp26,2050,GFDL-CM3,1.22
pr,JJA,rcp26,2050,GFDL-ESM2G,-14.39
pr,JJA,rcp26,2050,GFDL-ESM2M,-9.64
pr,JJA,rcp26,2050,GISS-E2-H-CC,NaN
pr,JJA,rcp26,2050,GISS-E2-H,NaN
pr,JJA,rcp26,2050,GISS-E2-R-CC,NaN
pr,JJA,rcp26,2050,GISS-E2-R,-0.52
pr,JJA,rcp26,2050,HadCM3,NaN
pr,JJA,rcp26,2050,HadGEM2-AO,-20.76
pr,JJA,rcp26,2050,HadGEM2-CC,NaN
pr,JJA,rcp26,2050,HadGEM2-ES,NaN
pr,JJA,rcp26,2050,IPSL-CM5A-LR,0.54
pr,JJA,rcp26,2050,IPSL-CM5A-MR,10.59
pr,JJA,rcp26,2050,IPSL-CM5B-LR,NaN
pr,JJA,rcp26,2050,MIROC-ESM-CHEM,-4.21
pr,JJA,rcp26,2050,MIROC-ESM,-1.99
pr,JJA,rcp26,2050,MIROC4h,NaN
pr,JJA,rcp26,2050,MIROC5,1.11
pr,JJA,rcp26,2050,MPI-ESM-LR,10.87
pr,JJA,rcp26,2050,MPI-ESM-MR,3.89
pr,JJA,rcp26,2050,MPI-ESM-P,NaN
pr,JJA,rcp26,2050,MRI-CGCM3,1.12
pr,JJA,rcp26,2050,MRI-ESM1,NaN
pr,JJA,rcp26,2050,NorESM1-M,4.43
pr,JJA,rcp26,2050,NorESM1-ME,12.62
pr,JJA,rcp26,2050,bcc-csm1-1-m,-8.69
pr,JJA,rcp26,2050,bcc-csm1-1,-4.19
pr,JJA,rcp26,2050,inmcm4,NaN
pr,JJA,rcp26,2080,ACCESS1-0,NaN
pr,JJA,rcp26,2080,ACCESS1-3,NaN
pr,JJA,rcp26,2080,BNU-ESM,10.8
pr,JJA,rcp26,2080,CCSM4,5.01
pr,JJA,rcp26,2080,CESM1-BGC,NaN
pr,JJA,rcp26,2080,CESM1-CAM5-1-FV2,NaN
pr,JJA,rcp26,2080,CESM1-CAM5,13.92
pr,JJA,rcp26,2080,CESM1-FASTCHEM,NaN
pr,JJA,rcp26,2080,CESM1-WACCM,NaN
pr,JJA,rcp26,2080,CMCC-CESM,NaN
pr,JJA,rcp26,2080,CMCC-CM,NaN
pr,JJA,rcp26,2080,CMCC-CMS,NaN
pr,JJA,rcp26,2080,CNRM-CM5-2,NaN
pr,JJA,rcp26,2080,CNRM-CM5,1.01
pr,JJA,rcp26,2080,CSIRO-Mk3-6-0,-1.41
pr,JJA,rcp26,2080,CSIRO-Mk3L-1-2,NaN
pr,JJA,rcp26,2080,CanCM4,NaN
pr,JJA,rcp26,2080,CanESM2,-2.61
pr,JJA,rcp26,2080,FGOALS-g2,-6.36
pr,JJA,rcp26,2080,FGOALS-s2,NaN
pr,JJA,rcp26,2080,FIO-ESM,6.17
pr,JJA,rcp26,2080,GFDL-CM2p1,NaN
pr,JJA,rcp26,2080,GFDL-CM3,-0.45
pr,JJA,rcp26,2080,GFDL-ESM2G,6.77
pr,JJA,rcp26,2080,GFDL-ESM2M,-12.9
pr,JJA,rcp26,2080,GISS-E2-H-CC,NaN
pr,JJA,rcp26,2080,GISS-E2-H,NaN
pr,JJA,rcp26,2080,GISS-E2-R-CC,NaN
pr,JJA,rcp26,2080,GISS-E2-R,4.26
pr,JJA,rcp26,2080,HadCM3,NaN
pr,JJA,rcp26,2080,HadGEM2-AO,-19.15
pr,JJA,rcp26,2080,HadGEM2-CC,NaN
pr,JJA,rcp26,2080,HadGEM2-ES,NaN
pr,JJA,rcp26,2080,IPSL-CM5A-LR,2.1
pr,JJA,rcp26,2080,IPSL-CM5A-MR,2.71
pr,JJA,rcp26,2080,IPSL-CM5B-LR,NaN
pr,JJA,rcp26,2080,MIROC-ESM-CHEM,1.25
pr,JJA,rcp26,2080,MIROC-ESM,-1.91
pr,JJA,rcp26,2080,MIROC4h,NaN
pr,JJA,rcp26,2080,MIROC5,2.71
pr,JJA,rcp26,2080,MPI-ESM-LR,2.68
pr,JJA,rcp26,2080,MPI-ESM-MR,17.27
pr,JJA,rcp26,2080,MPI-ESM-P,NaN
pr,JJA,rcp26,2080,MRI-CGCM3,2.45
pr,JJA,rcp26,2080,MRI-ESM1,NaN
pr,JJA,rcp26,2080,NorESM1-M,11.29
pr,JJA,rcp26,2080,NorESM1-ME,3.02
pr,JJA,rcp26,2080,bcc-csm1-1-m,-1.78
pr,JJA,rcp26,2080,bcc-csm1-1,-3.88
pr,JJA,rcp26,2080,inmcm4,NaN
pr,JJA,rcp45,2040,ACCESS1-0,-13.47
pr,JJA,rcp45,2040,ACCESS1-3,7.15
pr,JJA,rcp45,2040,BNU-ESM,18.78
pr,JJA,rcp45,2040,CCSM4,-10.73
pr,JJA,rcp45,2040,CESM1-BGC,-4
pr,JJA,rcp45,2040,CESM1-CAM5-1-FV2,NaN
pr,JJA,rcp45,2040,CESM1-CAM5,-1.54
pr,JJA,rcp45,2040,CESM1-FASTCHEM,NaN
pr,JJA,rcp45,2040,CESM1-WACCM,NaN
pr,JJA,rcp45,2040,CMCC-CESM,NaN
pr,JJA,rcp45,2040,CMCC-CM,-5.19
pr,JJA,rcp45,2040,CMCC-CMS,-4.47
pr,JJA,rcp45,2040,CNRM-CM5-2,NaN
pr,JJA,rcp45,2040,CNRM-CM5,-3.77
pr,JJA,rcp45,2040,CSIRO-Mk3-6-0,-27.66
pr,JJA,rcp45,2040,CSIRO-Mk3L-1-2,NaN
pr,JJA,rcp45,2040,CanCM4,-8.83
pr,JJA,rcp45,2040,CanESM2,5.03
pr,JJA,rcp45,2040,FGOALS-g2,-8.32
pr,JJA,rcp45,2040,FGOALS-s2,NaN
pr,JJA,rcp45,2040,FIO-ESM,-0.93
pr,JJA,rcp45,2040,GFDL-CM2p1,-24.01
pr,JJA,rcp45,2040,GFDL-CM3,4.87
pr,JJA,rcp45,2040,GFDL-ESM2G,-11.66
pr,JJA,rcp45,2040,GFDL-ESM2M,-6.75
pr,JJA,rcp45,2040,GISS-E2-H-CC,-0.16
pr,JJA,rcp45,2040,GISS-E2-H,2.76
pr,JJA,rcp45,2040,GISS-E2-R-CC,-7.4
pr,JJA,rcp45,2040,GISS-E2-R,3.05
pr,JJA,rcp45,2040,HadCM3,-14.65
pr,JJA,rcp45,2040,HadGEM2-AO,-39.14
pr,JJA,rcp45,2040,HadGEM2-CC,NaN
pr,JJA,rcp45,2040,HadGEM2-ES,NaN
pr,JJA,rcp45,2040,IPSL-CM5A-LR,-9.94
pr,JJA,rcp45,2040,IPSL-CM5A-MR,-4.35
pr,JJA,rcp45,2040,IPSL-CM5B-LR,-1.98
pr,JJA,rcp45,2040,MIROC-ESM-CHEM,-2.55
pr,JJA,rcp45,2040,MIROC-ESM,0.48
pr,JJA,rcp45,2040,MIROC4h,-2.05
pr,JJA,rcp45,2040,MIROC5,-8.08
pr,JJA,rcp45,2040,MPI-ESM-LR,12.74
pr,JJA,rcp45,2040,MPI-ESM-MR,-6.5
pr,JJA,rcp45,2040,MPI-ESM-P,NaN
pr,JJA,rcp45,2040,MRI-CGCM3,-1.29
pr,JJA,rcp45,2040,MRI-ESM1,NaN
pr,JJA,rcp45,2040,NorESM1-M,8.46
pr,JJA,rcp45,2040,NorESM1-ME,-2.14
pr,JJA,rcp45,2040,bcc-csm1-1-m,-13.58
pr,JJA,rcp45,2040,bcc-csm1-1,-17.19
pr,JJA,rcp45,2040,inmcm4,-12.22
pr,JJA,rcp45,2050,ACCESS1-0,-21.71
pr,JJA,rcp45,2050,ACCESS1-3,0.59
pr,JJA,rcp45,2050,BNU-ESM,19.58
pr,JJA,rcp45,2050,CCSM4,-11.92
pr,JJA,rcp45,2050,CESM1-BGC,1.99
pr,JJA,rcp45,2050,CESM1-CAM5-1-FV2,NaN
pr,JJA,rcp45,2050,CESM1-CAM5,3.84
pr,JJA,rcp45,2050,CESM1-FASTCHEM,NaN
pr,JJA,rcp45,2050,CESM1-WACCM,NaN
pr,JJA,rcp45,2050,CMCC-CESM,NaN
pr,JJA,rcp45,2050,CMCC-CM,-6.08
pr,JJA,rcp45,2050,CMCC-CMS,-4.93
pr,JJA,rcp45,2050,CNRM-CM5-2,NaN
pr,JJA,rcp45,2050,CNRM-CM5,-6.78
pr,JJA,rcp45,2050,CSIRO-Mk3-6-0,-29.15
pr,JJA,rcp45,2050,CSIRO-Mk3L-1-2,NaN
pr,JJA,rcp45,2050,CanCM4,NaN
pr,JJA,rcp45,2050,CanESM2,4.55
pr,JJA,rcp45,2050,FGOALS-g2,-5.37
pr,JJA,rcp45,2050,FGOALS-s2,NaN
pr,JJA,rcp45,2050,FIO-ESM,7.94
pr,JJA,rcp45,2050,GFDL-CM2p1,-48.81
pr,JJA,rcp45,2050,GFDL-CM3,3.25
pr,JJA,rcp45,2050,GFDL-ESM2G,-8.15
